OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_175135,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175138,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175139,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175141,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175153,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175157,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175158,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175165,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175167,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175176,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175195,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175202,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_175203,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175212,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_175218,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_175219,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_175220,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175222,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175230,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175232,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175233,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175239,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_175259,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175261,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175262,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175268,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175273,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Temoridae,Temora,s_
OTU_175281,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175285,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175293,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,s_
OTU_175294,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175302,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175304,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175305,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175309,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175317,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175326,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175332,Eukaryota,Arthropoda,Hexanauplia,Harpacticoida,Euterpinidae,Euterpina,Euterpina acutifrons
OTU_175333,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175336,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175356,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175357,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175359,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175360,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175364,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_175367,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175368,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175387,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175388,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,g_,s_
OTU_175392,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175393,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_175398,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175400,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_175403,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175405,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175408,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175410,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175414,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175432,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175437,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175438,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175441,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Mecynoceridae,Mecynocera,Mecynocera clausi
OTU_175442,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Mecynoceridae,Mecynocera,Mecynocera clausi
OTU_175443,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Mecynoceridae,Mecynocera,Mecynocera clausi
OTU_175454,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175469,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Mecynoceridae,Mecynocera,Mecynocera clausi
OTU_175471,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175473,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Mecynoceridae,Mecynocera,Mecynocera clausi
OTU_175475,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175513,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_175521,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175523,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_175525,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Mecynoceridae,Mecynocera,Mecynocera clausi
OTU_175527,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175530,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Mecynoceridae,Mecynocera,Mecynocera clausi
OTU_175537,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175539,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_175542,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175553,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175556,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_175561,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175562,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175563,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Mecynoceridae,Mecynocera,Mecynocera clausi
OTU_175567,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175576,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175578,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175580,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175581,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175588,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175599,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175604,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175605,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175607,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175612,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175616,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175627,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175632,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175635,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175646,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175655,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175658,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_175666,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175669,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175681,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175683,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_175685,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175689,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175692,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
OTU_175703,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175712,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175715,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175725,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175729,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175741,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175750,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175759,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175761,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175766,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175777,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175779,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175784,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175788,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175791,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175796,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175800,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175805,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175806,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175807,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175812,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175813,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175814,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_175816,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175817,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175828,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_175835,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_175836,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175838,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_175839,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_175844,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithrix,Scolecithrix danae
OTU_175845,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_175850,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175851,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_175852,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175858,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_175860,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175861,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_175863,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_175870,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175873,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_175877,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,s_
OTU_175884,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,s_
OTU_175885,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_175898,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175903,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_175904,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_175906,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175913,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175914,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175917,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175921,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_175922,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_176003,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_176006,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_176016,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_176019,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_176020,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_176021,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_176024,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176028,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_176029,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_176031,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176035,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176049,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_176050,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176077,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,Subeucalanus subcrassus
OTU_176078,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_176081,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_176083,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176084,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176086,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,unknown,g_,s_
OTU_176087,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176088,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176101,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176102,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176114,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176117,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_176120,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_176128,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176130,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176131,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176136,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176141,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176164,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176165,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176168,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176171,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176179,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Pontellidae,g_,s_
OTU_176181,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176185,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176192,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_176193,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176194,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176197,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,s_
OTU_176204,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_176206,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_176209,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_176222,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_176224,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_176228,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_176244,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_176252,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176253,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_176254,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_176256,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_176257,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_176263,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176265,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,s_
OTU_176266,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
OTU_176268,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_176284,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_176288,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_176296,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176299,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_176316,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_176319,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_176320,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,s_
OTU_176321,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_176322,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_176326,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithrix,Scolecithrix danae
OTU_176328,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_176335,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_176338,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_176339,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_176345,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,s_
OTU_176348,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_176350,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus
