#OTU_ID	taxonomy
OTU_1243	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1248	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1276	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1281	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1302	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1309	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1338	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1339	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1351	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1357	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1383	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1397	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1398	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1432	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1448	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1490	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1500	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1508	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1528	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1563	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1571	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1577	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1639	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1679	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1690	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1815	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1825	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1867	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1886	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1960	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1975	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_1976	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2001	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2002	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2003	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2085	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2086	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2288	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2308	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2478	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2516	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2600	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2635	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2750	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2795	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2797	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2799	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2844	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2882	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_2929	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3081	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3110	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3111	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3141	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3175	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3295	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3325	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3326	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3363	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3468	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3547	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3667	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3740	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3741	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3799	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3945	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_3985	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4023	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4024	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4061	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4117	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4155	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4202	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4204	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4305	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4306	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4350	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4479	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4481	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4533	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4534	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4582	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4593	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4594	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4595	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4596	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4781	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4782	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_4841	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5016	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5017	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5095	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5157	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5159	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5305	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5306	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5445	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5446	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5447	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5528	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5529	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5530	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5710	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5786	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5795	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5797	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5889	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5979	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_5981	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_6061	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_6071	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_6072	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_6181	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_6428	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_6567	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_6816	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_6838	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_6972	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_7117	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_7118	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_7119	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_7121	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_7123	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_7279	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_7282	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_7435	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_7437	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_7614	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_7788	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_7789	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_7791	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_7968	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_8159	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_8161	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_8163	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_8165	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_8166	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_8167	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_8361	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_8362	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_8571	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_8583	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_8803	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_9061	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_9062	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_9063	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_9066	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_9326	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_9333	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_9335	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_9336	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_9337	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_9590	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_9592	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_9883	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_9885	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_9887	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_10180	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_10190	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_10191	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_10893	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_11241	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_11247	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_11250	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_11614	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_12019	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_12033	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_12037	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_12038	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_12039	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_12439	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_12444	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_12447	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_12918	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_12937	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_12938	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_12939	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_12944	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_12947	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_12952	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_13472	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_13496	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_13499	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_14025	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_14048	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_14053	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_14059	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_14061	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_14614	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_14615	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_14688	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_14692	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_14695	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_14702	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_15319	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_15337	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_15356	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_15360	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_15972	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16053	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16060	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16069	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16071	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16079	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16084	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16087	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16088	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16837	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16850	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16851	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16853	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16870	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16871	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16877	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16887	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16897	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_16898	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_17677	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_17775	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_17796	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_17808	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_17821	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_17824	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_18761	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_18787	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_18789	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_18791	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_18792	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_18793	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_18802	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_19848	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_19849	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_19853	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_19870	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_19893	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_19908	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
OTU_21022	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae,g__,s__
