V1;V3,V4,V5,V6,V7,V8,V9
OTU_60731;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_60733;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_60873;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_72846;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_73699;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_73975;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_73976;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_73977;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_73978;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_74051;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_74053;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_93661;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_94088;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_94089;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_94091;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_94220;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_94221;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_116780;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_119406;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_119411;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_129394;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_129457;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_129678;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_130123;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_130208;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_130214;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_130220;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_130224;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_130228;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_130520;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_130521;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_130523;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_130524;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_130525;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_130526;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_131038;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_136738;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_184042;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_221286;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_221509;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_221511;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223265;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223418;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223447;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223454;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223490;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223491;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223492;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223499;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223502;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223514;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223536;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223537;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223558;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223591;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223599;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223615;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223658;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223720;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223731;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223849;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223884;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223895;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223925;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223943;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223965;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223970;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_223974;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224012;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224014;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224016;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224017;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224018;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224019;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224026;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224031;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224032;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224042;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224043;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224047;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224052;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224053;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224054;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224064;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224331;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224648;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224731;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224992;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224996;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_224999;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_225000;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_226617;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_226623;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_226627;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_226632;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_226633;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_226635;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Pareucalanus', 'Pareucalanus sewelli']
OTU_55;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_72;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_305;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_599;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_791;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_2974;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_4761;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_18584;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_26172;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_50554;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_52198;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_91066;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_91432;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_91469;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_91470;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_91471;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_124022;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_124820;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_124842;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_181259;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_192305;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_192378;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_192379;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_199564;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_203538;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_203544;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_203546;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_203549;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_203625;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_203635;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_203661;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_203723;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_203736;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_203738;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_203757;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_203789;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_203832;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_204060;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_204274;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_204347;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_204453;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_204517;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_204531;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_204552;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_204555;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_204556;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_204576;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_204588;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_204590;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_204594;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_204915;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_204929;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_204993;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_205007;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_205009;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_205012;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_205013;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_205017;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_205021;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_205022;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_205023;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_205071;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_205098;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_205100;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_205149;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus pileatus']
OTU_818;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_902;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_3705;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_7120;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_16037;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_26523;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_39118;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_39438;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_44535;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_44810;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_51514;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_61248;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_61434;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_61517;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_61518;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_61703;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_74566;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_74678;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
OTU_75308;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae', 'Subeucalanus', 'Subeucalanus subtenuis']
