#DUP_ID	UC1_COI	UC2_COI	UC3_COI	UC4_COI	UC5_COI	UC6_COI	UC7_COI	UC9_COI	UC10_COI	UC12_COI	UC13_COI	UC14_COI	UC15_COI	GOC2a_COI	GOC2b_COI	CP23_COI	UC3_2_COI	CP23_2_COI	UC3_1_COI	CP23_1_COI	NTC_2_COI	taxonomy
OTU_304195	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_304243	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_304302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_304354	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_304573	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_304653	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_304676	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_304758	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_304778	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_304828	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_304844	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_304876	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_304911	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_305809	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_305829	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_305996	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_306269	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_306312	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_306500	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_306506	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_306624	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_306640	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_306905	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_306911	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_306919	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_306956	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_306986	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_306988	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_307000	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_307013	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_307042	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda;c__;o__;f__;g__;s__
OTU_307090	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_307098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_307099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida;f__;g__;s__
OTU_307101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Aetideidae; g__Undeuchaeta; s__Undeuchaeta major
OTU_307125	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_307135	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_307166	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus; s__Paracalanus tropicus
OTU_307175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_307245	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_307268	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_307454	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_307484	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus; s__Paracalanus tropicus
OTU_307497	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_307501	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus; s__Paracalanus tropicus
OTU_307542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_307545	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Aetideidae; g__Euchirella;s__
OTU_307559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_307573	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_307576	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_307610	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Nematoscelis; s__Nematoscelis difficilis
OTU_307611	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Aetideidae; g__Euchirella; s__Euchirella sp. VFS-2016
OTU_307652	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Aetideidae; g__Undeuchaeta; s__Undeuchaeta major
OTU_307653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calocalanidae; g__Calocalanus;s__
OTU_307659	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Aetideidae; g__Undeuchaeta; s__Undeuchaeta major
OTU_307661	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata;o__;f__;g__;s__
OTU_307673	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	k__Eukaryota;p__;c__;o__;f__;g__;s__
OTU_308049	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Nematoscelis; s__Nematoscelis difficilis
OTU_308057	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Cestida; f__Cestidae; g__Velamen; s__Velamen sp. BMOO-06966
OTU_308062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	k__Eukaryota; p__unknown; c__Oomycetes;o__;f__;g__;s__
OTU_308063	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Anthoathecata; f__Corymorphidae; g__Euphysa;s__
OTU_308074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Cestida; f__Cestidae; g__Velamen; s__Velamen sp. BMOO-06966
OTU_308075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	k__;p__;c__;o__;f__;g__;s__
OTU_308092	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Cestida; f__Cestidae; g__Velamen; s__Velamen sp. BMOO-06966
OTU_308119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Bacillariophyta; c__Bacillariophyceae; o__Naviculales; f__Pinnulariaceae; g__Pinnularia; s__Pinnularia acrosphaeria
OTU_308128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Forskaliidae; g__Forskalia; s__Forskalia contorta
OTU_308159	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Forskaliidae; g__Forskalia; s__Forskalia contorta
OTU_308224	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Forskaliidae; g__Forskalia; s__Forskalia contorta
OTU_308236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Poecilostomatoida; f__Corycaeidae; g__Ditrichocorycaeus; s__Ditrichocorycaeus anglicus
OTU_308245	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Forskaliidae; g__Forskalia; s__Forskalia contorta
OTU_308250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k__Eukaryota; p__unknown; c__Oomycetes; o__unknown; f__unknown; g__Haptoglossa; s__Haptoglossa sp. DM2 4/12
OTU_308261	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Cestida; f__Cestidae; g__Velamen; s__Velamen sp. BMOO-06966
OTU_308272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	k__Eukaryota; p__Ctenophora;c__;o__;f__;g__;s__
OTU_308274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	k__Eukaryota; p__Ctenophora;c__;o__;f__;g__;s__
OTU_308275	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Cestida; f__Cestidae; g__Velamen; s__Velamen sp. BMOO-06966
OTU_308283	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Poecilostomatoida; f__Corycaeidae; g__Ditrichocorycaeus; s__Ditrichocorycaeus anglicus
OTU_308312	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Poecilostomatoida; f__Corycaeidae; g__Ditrichocorycaeus; s__Ditrichocorycaeus anglicus
OTU_308315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Poecilostomatoida; f__Splanchnotrophidae; g__Splanchnotrophus; s__Splanchnotrophus gracilis
OTU_308328	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Cestida; f__Cestidae; g__Velamen; s__Velamen sp. BMOO-06966
OTU_308334	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Cestida; f__Cestidae; g__Velamen; s__Velamen sp. BMOO-06966
OTU_308341	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Cestida; f__Cestidae; g__Velamen; s__Velamen sp. BMOO-06966
OTU_308342	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Cestida; f__Cestidae; g__Velamen; s__Velamen sp. BMOO-06966
OTU_308354	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Cestida; f__Cestidae; g__Velamen; s__Velamen sp. BMOO-06966
OTU_308385	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Cestida; f__Cestidae; g__Velamen; s__Velamen sp. BMOO-06966
OTU_308386	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Cestida; f__Cestidae; g__Velamen; s__Velamen sp. BMOO-06966
OTU_308398	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Cestida; f__Cestidae; g__Velamen; s__Velamen sp. BMOO-06966
OTU_308406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Poecilostomatoida; f__Corycaeidae; g__Ditrichocorycaeus; s__Ditrichocorycaeus anglicus
OTU_308409	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Poecilostomatoida; f__Corycaeidae; g__Ditrichocorycaeus; s__Ditrichocorycaeus anglicus
OTU_308414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Poecilostomatoida; f__Corycaeidae; g__Ditrichocorycaeus; s__Ditrichocorycaeus anglicus
OTU_308435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Poecilostomatoida; f__Corycaeidae; g__Ditrichocorycaeus; s__Ditrichocorycaeus anglicus
OTU_308495	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Poecilostomatoida; f__Corycaeidae; g__Ditrichocorycaeus; s__Ditrichocorycaeus anglicus
OTU_308496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Poecilostomatoida; f__Corycaeidae; g__Ditrichocorycaeus; s__Ditrichocorycaeus anglicus
OTU_308497	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Poecilostomatoida; f__Corycaeidae; g__Ditrichocorycaeus; s__Ditrichocorycaeus anglicus
OTU_308518	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata;o__;f__;g__;s__
OTU_308538	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Lobata; f__Bolinopsidae; g__Mnemiopsis; s__Mnemiopsis leidyi
OTU_308567	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Lobata; f__Bolinopsidae; g__Mnemiopsis; s__Mnemiopsis leidyi
OTU_308644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Lobata; f__Bolinopsidae; g__Mnemiopsis; s__Mnemiopsis leidyi
OTU_308664	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ctenophora; c__Nuda; o__Beroida; f__Beroidae; g__Beroe;s__
OTU_308684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	k__Eukaryota; p__Ctenophora; c__Tentaculata; o__Lobata; f__Bolinopsidae; g__Mnemiopsis; s__Mnemiopsis leidyi
OTU_308686	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Hippopodiidae; g__Hippopodius; s__Hippopodius hippopus
OTU_308722	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida;f__;g__;s__
OTU_308761	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calanidae; g__Calanus; s__Calanus pacificus
OTU_308826	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida;f__;g__;s__
OTU_308851	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Aetideidae; g__Euchirella;s__
OTU_308854	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Aetideidae; g__Undeuchaeta; s__Undeuchaeta major
OTU_308869	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Culicidae; g__Culex; s__Culex mimulus
OTU_309023	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Aetideidae; g__Euchirella; s__Euchirella splendens
OTU_309024	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Aetideidae; g__Euchirella;s__
OTU_309038	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Aetideidae; g__Euchirella; s__Euchirella pulchra
OTU_309065	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_309077	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida;f__;g__;s__
OTU_309096	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_309132	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_309158	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida;f__;g__;s__
OTU_309168	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_309187	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_309419	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_309518	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_309532	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_309553	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida;f__;g__;s__
OTU_309556	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida;f__;g__;s__
OTU_309591	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Calocalanidae; g__Calocalanus;s__
OTU_309592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Agalmatidae; g__Agalma; s__Agalma elegans
OTU_309610	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	k__Eukaryota; p__unknown; c__Oomycetes; o__Pythiales; f__Pythiogetonaceae; g__Pythiogeton; s__Pythiogeton ramosum
OTU_309611	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	k__Eukaryota;p__;c__;o__;f__;g__;s__
