"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"OTU_103972","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea scottodicarloi"
"OTU_103974","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea scottodicarloi"
"OTU_103975","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea scottodicarloi"
"OTU_103986","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","s_"
"OTU_103987","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","s_"
"OTU_103988","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea scottodicarloi"
"OTU_103995","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_103996","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_103998","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_104047","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_10408","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis"
"OTU_10409","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Lucicutiidae","g_","s_"
"OTU_1041","not assigned","not assigned","not assigned","not assigned","not assigned","g_","s_"
"OTU_10410","","","","","","",""
"OTU_104108","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_104129","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_104131","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_10414","Eukaryota","Arthropoda","Malacostraca","Decapoda","Portunidae","g_","s_"
"OTU_10416","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","g_","s_"
"OTU_104187","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"OTU_104269","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"OTU_104275","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","g_","s_"
"OTU_10428","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","g_","s_"
"OTU_10429","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","f_","g_","s_"
"OTU_10430","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","f_","g_","s_"
"OTU_10431","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","s_"
"OTU_10432","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","s_"
"OTU_10433","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","f_","g_","s_"
"OTU_1046","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_104686","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"OTU_104720","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"OTU_10479","Eukaryota","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","g_","s_"
"OTU_10482","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Rhincalanus","Rhincalanus nasutus"
"OTU_10484","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Sapphirinidae","g_","s_"
"OTU_104850","Eukaryota","Arthropoda","Hexanauplia","Sessilia","Balanidae","Balanus","Balanus trigonus"
"OTU_104851","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"OTU_104866","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"OTU_104873","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"OTU_104877","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_104881","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","Euchirella","s_"
"OTU_104882","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_104885","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_104887","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_104898","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_104901","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_104902","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_104906","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_104913","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_104914","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_104918","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_104919","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calocalanidae","Calocalanus","Calocalanus styliremis"
"OTU_104920","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_104923","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_104962","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_104968","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_104969","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_104970","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_104974","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_104975","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_104979","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_10498","Eukaryota","Echinodermata","Asteroidea","Paxillosida","Luidiidae","Luidia","Luidia foliolata"
"OTU_104980","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_104983","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_105005","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","Euchirella","Euchirella pulchra"
"OTU_10509","not assigned","not assigned","not assigned","not assigned","not assigned","g_","s_"
"OTU_1051","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Candaciidae","Candacia","Candacia simplex"
"OTU_10510","Eukaryota","Mollusca","Gastropoda","Littorinimorpha","Pomatiopsidae","g_","s_"
"OTU_105114","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"OTU_105156","Eukaryota","Annelida","Polychaeta","Spionida","Spionidae","g_","s_"
"OTU_105157","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_105158","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_10518","","","","","","",""
"OTU_105180","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_1052","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","g_","s_"
"OTU_10525","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Eucalanus","Eucalanus subtenuis"
"OTU_10526","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_105371","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_105372","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_105373","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Candaciidae","Candacia","Candacia ethiopica"
"OTU_105377","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_105378","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_105379","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_105380","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_105381","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_105383","Eukaryota","Mollusca","Gastropoda","Littorinimorpha","f_","g_","s_"
"OTU_105390","Eukaryota","Arthropoda","Malacostraca","Decapoda","Sergestidae","Sergestes","Sergestes similis"
"OTU_105402","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus minor"
"OTU_105425","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus minor"
"OTU_105427","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus minor"
"OTU_105428","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus minor"
"OTU_105429","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus minor"
"OTU_105440","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","s_"
"OTU_105442","Eukaryota","Mollusca","Gastropoda","unknown","Diaphanidae","g_","s_"
"OTU_105444","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Forskaliidae","g_","s_"
"OTU_105445","Eukaryota","Arthropoda","c_","o_","f_","g_","s_"
"OTU_105446","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_105458","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_10547","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus furcatus"
"OTU_105475","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_105478","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_105482","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","Calanus pacificus"
"OTU_105487","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_105505","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_105506","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_10552","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Thysanoessa","Thysanoessa gregaria"
"OTU_105521","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_105522","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","Calanus pacificus"
"OTU_105595","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis","s_"
"OTU_1056","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","Calanus pacificus"
"OTU_105604","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis","s_"
"OTU_105678","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis","s_"
"OTU_10570","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_105753","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","g_","s_"
"OTU_105757","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_105758","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_105759","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","g_","s_"
"OTU_105761","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_105763","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_105766","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_10577","Eukaryota","Arthropoda","Malacostraca","Decapoda","Calappidae","g_","s_"
"OTU_10579","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_10588","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Tortanidae","g_","s_"
"OTU_10589","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","Calanus pacificus"
"OTU_10590","Eukaryota","Arthropoda","Hexanauplia","Siphonostomatoida","Pandaridae","g_","s_"
"OTU_105930","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","Calanus pacificus"
"OTU_106","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Diogenichthys","Diogenichthys laternatus"
"OTU_10609","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","Euchirella","s_"
"OTU_1063","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_10632","Eukaryota","Ctenophora","Tentaculata","Cestida","Cestidae","g_","s_"
"OTU_1064","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Eucalanus","Eucalanus subtenuis"
"OTU_10644","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calocalanidae","g_","s_"
"OTU_10645","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_10646","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis","s_"
"OTU_10647","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_10648","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"OTU_1065","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Eucalanus","Eucalanus subtenuis"
"OTU_10650","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_106612","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_10666","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_10667","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","g_","s_"
"OTU_106691","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_106693","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_106751","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","g_","s_"
"OTU_106755","Eukaryota","Arthropoda","Malacostraca","unknown","Protosquillidae","g_","s_"
"OTU_106756","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","g_","s_"
"OTU_106757","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Stephanopyxidaceae","Stephanopyxis","Stephanopyxis turris"
"OTU_106763","not assigned","not assigned","not assigned","not assigned","not assigned","g_","s_"
"OTU_106764","Eukaryota","unknown","unknown","Himatismenida","Cochliopodiidae","g_","s_"
"OTU_106768","Eukaryota","Ctenophora","Tentaculata","Cestida","Cestidae","g_","s_"
"OTU_106780","Eukaryota","Ctenophora","Tentaculata","Cestida","Cestidae","g_","s_"
"OTU_106808","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_106869","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_1069","Eukaryota","Arthropoda","Malacostraca","Decapoda","Xanthidae","g_","s_"
"OTU_106937","Eukaryota","Bacillariophyta","c_","o_","f_","g_","s_"
"OTU_106941","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_106944","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_106954","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea scottodicarloi"
"OTU_1070","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Temoridae","Temora","Temora discaudata"
"OTU_107067","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calocalanidae","g_","s_"
"OTU_107084","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","s_"
"OTU_107086","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","Paracalanus denudatus"
"OTU_107089","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_107090","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_107093","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Abylidae","g_","s_"
"OTU_107095","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_107102","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_107108","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_107110","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_107120","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_107122","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_107123","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_107125","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_107126","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_107127","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_107128","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_107130","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107132","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107133","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107134","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107136","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107144","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107146","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107147","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107149","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107150","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107151","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107155","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_107159","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_10718","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107218","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_10722","Eukaryota","Arthropoda","Malacostraca","Decapoda","Portunidae","g_","s_"
"OTU_107221","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107224","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107225","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107229","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_10723","Eukaryota","Arthropoda","Malacostraca","Decapoda","Portunidae","g_","s_"
"OTU_107230","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107232","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107233","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107236","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107237","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107238","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_10724","Eukaryota","Ctenophora","Nuda","Beroida","Beroidae","g_","s_"
"OTU_107240","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107241","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107329","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis","Nematoscelis difficilis"
"OTU_10733","Eukaryota","Arthropoda","Malacostraca","Decapoda","Portunidae","g_","s_"
"OTU_107346","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Pseudodiaptomidae","g_","s_"
"OTU_107349","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_10735","Eukaryota","Annelida","Polychaeta","Phyllodocida","Typhloscolecidae","g_","s_"
"OTU_107365","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107366","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_10737","Eukaryota","Mollusca","Bivalvia","Veneroida","Cardiidae","g_","s_"
"OTU_107437","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_107440","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107441","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_107448","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107449","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calocalanidae","Calocalanus","Calocalanus minutus"
"OTU_107450","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_107451","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
